trap_id,zone,zone2,trap_date,year,week,spp,method,trap_status,total,key,source,epiweek,week_submitted
FC-014,NE,FC,,2017,37,Pipiens,L,no trap,,FC014|Pipiens|2017|37,,,
FC-014,NE,FC,,2018,23,Pipiens,L,no trap,,FC014|Pipiens|2018|23,,,
FC-014,NE,FC,,2019,23,Pipiens,L,no trap,,FC014|Pipiens|2019|23,,,
FC-014,NE,FC,,2020,37,Pipiens,L,no trap,,FC014|Pipiens|2020|37,,,
FC-014,NE,FC,,2021,23,Pipiens,L,no trap,,FC014|Pipiens|2021|23,,,
FC-014,NE,FC,,2021,24,Pipiens,L,no trap,,FC014|Pipiens|2021|24,,,
FC-014,NE,FC,,2021,37,Pipiens,L,no trap,,FC014|Pipiens|2021|37,,,
FC-014,NE,FC,,2026,23,Pipiens,L,no trap,,FC014|Pipiens|2026|23,,,
FC-014,NE,FC,,2026,24,Pipiens,L,no trap,,FC014|Pipiens|2026|24,,,
FC-014,NE,FC,,2026,25,Pipiens,L,no trap,,FC014|Pipiens|2026|25,,,
FC-014,NE,FC,,2026,26,Pipiens,L,no trap,,FC014|Pipiens|2026|26,,,
FC-014,NE,FC,,2026,27,Pipiens,L,no trap,,FC014|Pipiens|2026|27,,,
FC-014,NE,FC,,2026,28,Pipiens,L,no trap,,FC014|Pipiens|2026|28,,,
FC-014,NE,FC,,2026,29,Pipiens,L,no trap,,FC014|Pipiens|2026|29,,,
FC-014,NE,FC,,2026,30,Pipiens,L,no trap,,FC014|Pipiens|2026|30,,,
FC-014,NE,FC,,2026,31,Pipiens,L,no trap,,FC014|Pipiens|2026|31,,,
FC-014,NE,FC,,2026,32,Pipiens,L,no trap,,FC014|Pipiens|2026|32,,,
FC-014,NE,FC,,2026,33,Pipiens,L,no trap,,FC014|Pipiens|2026|33,,,
FC-014,NE,FC,,2026,34,Pipiens,L,no trap,,FC014|Pipiens|2026|34,,,
FC-014,NE,FC,,2026,35,Pipiens,L,no trap,,FC014|Pipiens|2026|35,,,
FC-014,NE,FC,,2026,36,Pipiens,L,no trap,,FC014|Pipiens|2026|36,,,
FC-014,NE,FC,,2026,37,Pipiens,L,no trap,,FC014|Pipiens|2026|37,,,
FC-014,NE,FC,,2006,25,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2006|25,,,
FC-014,NE,FC,,2006,27,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2006|27,,,
FC-014,NE,FC,,2006,29,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2006|29,,,
FC-014,NE,FC,,2007,23,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|23,,,
FC-014,NE,FC,,2007,24,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|24,,,
FC-014,NE,FC,,2007,25,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|25,,,
FC-014,NE,FC,,2007,26,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|26,,,
FC-014,NE,FC,,2007,27,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|27,,,
FC-014,NE,FC,,2007,28,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|28,,,
FC-014,NE,FC,,2007,29,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|29,,,
FC-014,NE,FC,,2007,30,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|30,,,
FC-014,NE,FC,,2007,31,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|31,,,
FC-014,NE,FC,,2007,32,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|32,,,
FC-014,NE,FC,,2007,33,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|33,,,
FC-014,NE,FC,,2007,34,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|34,,,
FC-014,NE,FC,,2007,35,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|35,,,
FC-014,NE,FC,,2007,37,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2007|37,,,
FC-014,NE,FC,,2008,36,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2008|36,,,
FC-014,NE,FC,,2008,37,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2008|37,,,
FC-014,NE,FC,,2009,23,Tarsalis,L,no trap,,FC014|Tarsalis|2009|23,,,
FC-014,NE,FC,,2009,24,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|24,,,
FC-014,NE,FC,,2009,25,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|25,,,
FC-014,NE,FC,,2009,26,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|26,,,
FC-014,NE,FC,,2009,27,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|27,,,
FC-014,NE,FC,,2009,28,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|28,,,
FC-014,NE,FC,,2009,29,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|29,,,
FC-014,NE,FC,,2009,30,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|30,,,
FC-014,NE,FC,,2009,31,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|31,,,
FC-014,NE,FC,,2009,32,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|32,,,
FC-014,NE,FC,,2009,37,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2009|37,,,
FC-014,NE,FC,,2010,37,Tarsalis,L,no trap,,FC014|Tarsalis|2010|37,,,
FC-014,NE,FC,,2011,23,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2011|23,,,
FC-014,NE,FC,,2011,33,Tarsalis,L,no trap,,FC014|Tarsalis|2011|33,,,
FC-014,NE,FC,,2011,34,Tarsalis,L,no trap,,FC014|Tarsalis|2011|34,,,
FC-014,NE,FC,,2011,35,Tarsalis,L,no trap,,FC014|Tarsalis|2011|35,,,
FC-014,NE,FC,,2011,36,Tarsalis,L,no trap,,FC014|Tarsalis|2011|36,,,
FC-014,NE,FC,,2011,37,Tarsalis,L,no trap,,FC014|Tarsalis|2011|37,,,
FC-014,NE,FC,,2012,24,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2012|24,,,
FC-014,NE,FC,,2012,37,Tarsalis,L,no trap,,FC014|Tarsalis|2012|37,,,
FC-014,NE,FC,,2013,24,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2013|24,,,
FC-014,NE,FC,,2013,25,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2013|25,,,
FC-014,NE,FC,,2013,27,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2013|27,,,
FC-014,NE,FC,,2013,36,Tarsalis,L,no trap,,FC014|Tarsalis|2013|36,,,
FC-014,NE,FC,,2013,37,Tarsalis,L,no trap,,FC014|Tarsalis|2013|37,,,
FC-014,NE,FC,,2014,24,Tarsalis,L,no mosquitoes,0,FC014|Tarsalis|2014|24,,,
FC-014,NE,FC,,2014,36,Tarsalis,L,no trap,,FC014|Tarsalis|2014|36,,,
FC-014,NE,FC,,2014,37,Tarsalis,L,no trap,,FC014|Tarsalis|2014|37,,,
FC-014,NE,FC,,2015,23,Tarsalis,L,no trap,,FC014|Tarsalis|2015|23,,,
FC-014,NE,FC,,2015,24,Tarsalis,L,no trap,,FC014|Tarsalis|2015|24,,,
FC-014,NE,FC,,2016,23,Tarsalis,L,no trap,,FC014|Tarsalis|2016|23,,,
FC-014,NE,FC,,2016,36,Tarsalis,L,no trap,,FC014|Tarsalis|2016|36,,,
FC-014,NE,FC,,2017,23,Tarsalis,L,no trap,,FC014|Tarsalis|2017|23,,,
FC-014,NE,FC,,2017,37,Tarsalis,L,no trap,,FC014|Tarsalis|2017|37,,,
FC-014,NE,FC,,2018,23,Tarsalis,L,no trap,,FC014|Tarsalis|2018|23,,,
FC-014,NE,FC,,2019,23,Tarsalis,L,no trap,,FC014|Tarsalis|2019|23,,,
FC-014,NE,FC,,2020,37,Tarsalis,L,no trap,,FC014|Tarsalis|2020|37,,,
FC-014,NE,FC,,2021,23,Tarsalis,L,no trap,,FC014|Tarsalis|2021|23,,,
FC-014,NE,FC,,2021,24,Tarsalis,L,no trap,,FC014|Tarsalis|2021|24,,,
FC-014,NE,FC,,2021,37,Tarsalis,L,no trap,,FC014|Tarsalis|2021|37,,,
FC-014,NE,FC,,2026,23,Tarsalis,L,no trap,,FC014|Tarsalis|2026|23,,,
FC-014,NE,FC,,2026,24,Tarsalis,L,no trap,,FC014|Tarsalis|2026|24,,,
FC-014,NE,FC,,2026,25,Tarsalis,L,no trap,,FC014|Tarsalis|2026|25,,,
FC-014,NE,FC,,2026,26,Tarsalis,L,no trap,,FC014|Tarsalis|2026|26,,,
FC-014,NE,FC,,2026,27,Tarsalis,L,no trap,,FC014|Tarsalis|2026|27,,,
FC-014,NE,FC,,2026,28,Tarsalis,L,no trap,,FC014|Tarsalis|2026|28,,,
FC-014,NE,FC,,2026,29,Tarsalis,L,no trap,,FC014|Tarsalis|2026|29,,,
FC-014,NE,FC,,2026,30,Tarsalis,L,no trap,,FC014|Tarsalis|2026|30,,,
FC-014,NE,FC,,2026,31,Tarsalis,L,no trap,,FC014|Tarsalis|2026|31,,,
FC-014,NE,FC,,2026,32,Tarsalis,L,no trap,,FC014|Tarsalis|2026|32,,,
FC-014,NE,FC,,2026,33,Tarsalis,L,no trap,,FC014|Tarsalis|2026|33,,,
FC-014,NE,FC,,2026,34,Tarsalis,L,no trap,,FC014|Tarsalis|2026|34,,,
FC-014,NE,FC,,2026,35,Tarsalis,L,no trap,,FC014|Tarsalis|2026|35,,,
FC-014,NE,FC,,2026,36,Tarsalis,L,no trap,,FC014|Tarsalis|2026|36,,,
FC-014,NE,FC,,2026,37,Tarsalis,L,no trap,,FC014|Tarsalis|2026|37,,,
FC-015,NW,FC,,2006,23,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2006|23,,,
FC-015,NW,FC,,2006,25,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2006|25,,,
FC-015,NW,FC,,2006,37,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2006|37,,,
FC-015,NW,FC,,2007,23,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2007|23,,,
FC-015,NW,FC,,2007,24,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2007|24,,,
FC-015,NW,FC,,2007,37,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2007|37,,,
FC-015,NW,FC,,2008,23,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2008|23,,,
FC-015,NW,FC,,2008,24,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2008|24,,,
FC-015,NW,FC,,2008,26,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2008|26,,,
FC-015,NW,FC,,2008,28,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2008|28,,,
FC-015,NW,FC,,2008,32,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2008|32,,,
FC-015,NW,FC,,2008,36,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2008|36,,,
FC-015,NW,FC,,2008,37,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2008|37,,,
FC-015,NW,FC,,2009,23,Pipiens,L,no trap,,FC015|Pipiens|2009|23,,,
FC-015,NW,FC,,2009,24,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2009|24,,,
FC-015,NW,FC,,2009,25,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2009|25,,,
FC-015,NW,FC,,2009,27,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2009|27,,,
FC-015,NW,FC,,2009,37,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2009|37,,,
FC-015,NW,FC,,2010,23,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2010|23,,,
FC-015,NW,FC,,2010,34,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2010|34,,,
FC-015,NW,FC,,2010,35,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2010|35,,,
FC-015,NW,FC,,2010,36,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2010|36,,,
FC-015,NW,FC,,2010,37,Pipiens,L,no trap,,FC015|Pipiens|2010|37,,,
FC-015,NW,FC,,2011,23,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2011|23,,,
FC-015,NW,FC,,2011,24,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2011|24,,,
FC-015,NW,FC,,2011,25,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2011|25,,,
FC-015,NW,FC,,2011,27,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2011|27,,,
FC-015,NW,FC,,2011,33,Pipiens,L,no trap,,FC015|Pipiens|2011|33,,,
FC-015,NW,FC,,2011,34,Pipiens,L,no trap,,FC015|Pipiens|2011|34,,,
FC-015,NW,FC,,2011,35,Pipiens,L,no trap,,FC015|Pipiens|2011|35,,,
FC-015,NW,FC,,2011,36,Pipiens,L,no trap,,FC015|Pipiens|2011|36,,,
FC-015,NW,FC,,2011,37,Pipiens,L,no trap,,FC015|Pipiens|2011|37,,,
FC-015,NW,FC,,2012,24,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2012|24,,,
FC-015,NW,FC,,2012,25,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2012|25,,,
FC-015,NW,FC,,2012,27,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2012|27,,,
FC-015,NW,FC,,2012,37,Pipiens,L,no trap,,FC015|Pipiens|2012|37,,,
FC-015,NW,FC,,2013,23,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2013|23,,,
FC-015,NW,FC,,2013,24,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2013|24,,,
FC-015,NW,FC,,2013,27,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2013|27,,,
FC-015,NW,FC,,2013,36,Pipiens,L,no trap,,FC015|Pipiens|2013|36,,,
FC-015,NW,FC,,2013,37,Pipiens,L,no trap,,FC015|Pipiens|2013|37,,,
FC-015,NW,FC,,2014,26,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2014|26,,,
FC-015,NW,FC,,2014,31,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2014|31,,,
FC-015,NW,FC,,2014,36,Pipiens,L,no trap,,FC015|Pipiens|2014|36,,,
FC-015,NW,FC,,2014,37,Pipiens,L,no trap,,FC015|Pipiens|2014|37,,,
FC-015,NW,FC,,2015,23,Pipiens,L,no trap,,FC015|Pipiens|2015|23,,,
FC-015,NW,FC,,2015,24,Pipiens,L,no trap,,FC015|Pipiens|2015|24,,,
FC-015,NW,FC,,2015,37,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2015|37,,,
FC-015,NW,FC,,2016,23,Pipiens,L,no trap,,FC015|Pipiens|2016|23,,,
FC-015,NW,FC,,2016,36,Pipiens,L,no trap,,FC015|Pipiens|2016|36,,,
FC-015,NW,FC,,2017,23,Pipiens,L,no trap,,FC015|Pipiens|2017|23,,,
FC-015,NW,FC,,2017,37,Pipiens,L,no trap,,FC015|Pipiens|2017|37,,,
FC-015,NW,FC,,2018,23,Pipiens,L,no trap,,FC015|Pipiens|2018|23,,,
FC-015,NW,FC,,2019,23,Pipiens,L,no trap,,FC015|Pipiens|2019|23,,,
FC-015,NW,FC,,2019,24,Pipiens,L,no mosquitoes,0,FC015|Pipiens|2019|24,,,
FC-015,NW,FC,,2020,37,Pipiens,L,no trap,,FC015|Pipiens|2020|37,,,
FC-015,NW,FC,,2021,23,Pipiens,L,no trap,,FC015|Pipiens|2021|23,,,
FC-015,NW,FC,,2021,24,Pipiens,L,no trap,,FC015|Pipiens|2021|24,,,
FC-015,NW,FC,,2021,37,Pipiens,L,no trap,,FC015|Pipiens|2021|37,,,
FC-015,NW,FC,,2026,23,Pipiens,L,no trap,,FC015|Pipiens|2026|23,,,
FC-015,NW,FC,,2026,24,Pipiens,L,no trap,,FC015|Pipiens|2026|24,,,
FC-015,NW,FC,,2026,25,Pipiens,L,no trap,,FC015|Pipiens|2026|25,,,
FC-015,NW,FC,,2026,26,Pipiens,L,no trap,,FC015|Pipiens|2026|26,,,
FC-015,NW,FC,,2026,27,Pipiens,L,no trap,,FC015|Pipiens|2026|27,,,
FC-015,NW,FC,,2026,28,Pipiens,L,no trap,,FC015|Pipiens|2026|28,,,
FC-015,NW,FC,,2026,29,Pipiens,L,no trap,,FC015|Pipiens|2026|29,,,
FC-015,NW,FC,,2026,30,Pipiens,L,no trap,,FC015|Pipiens|2026|30,,,
FC-015,NW,FC,,2026,31,Pipiens,L,no trap,,FC015|Pipiens|2026|31,,,
FC-015,NW,FC,,2026,32,Pipiens,L,no trap,,FC015|Pipiens|2026|32,,,
FC-015,NW,FC,,2026,33,Pipiens,L,no trap,,FC015|Pipiens|2026|33,,,
FC-015,NW,FC,,2026,34,Pipiens,L,no trap,,FC015|Pipiens|2026|34,,,
FC-015,NW,FC,,2026,35,Pipiens,L,no trap,,FC015|Pipiens|2026|35,,,
FC-015,NW,FC,,2026,36,Pipiens,L,no trap,,FC015|Pipiens|2026|36,,,
FC-015,NW,FC,,2026,37,Pipiens,L,no trap,,FC015|Pipiens|2026|37,,,
FC-015,NW,FC,,2006,23,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2006|23,,,
FC-015,NW,FC,,2006,25,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2006|25,,,
FC-015,NW,FC,,2006,37,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2006|37,,,
FC-015,NW,FC,,2007,23,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2007|23,,,
FC-015,NW,FC,,2007,24,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2007|24,,,
FC-015,NW,FC,,2007,37,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2007|37,,,
FC-015,NW,FC,,2008,23,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2008|23,,,
FC-015,NW,FC,,2008,24,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2008|24,,,
FC-015,NW,FC,,2008,26,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2008|26,,,
FC-015,NW,FC,,2008,28,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2008|28,,,
FC-015,NW,FC,,2008,32,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2008|32,,,
FC-015,NW,FC,,2008,36,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2008|36,,,
FC-015,NW,FC,,2008,37,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2008|37,,,
FC-015,NW,FC,,2009,23,Tarsalis,L,no trap,,FC015|Tarsalis|2009|23,,,
FC-015,NW,FC,,2009,24,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2009|24,,,
FC-015,NW,FC,,2009,25,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2009|25,,,
FC-015,NW,FC,,2009,27,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2009|27,,,
FC-015,NW,FC,,2009,37,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2009|37,,,
FC-015,NW,FC,,2010,23,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2010|23,,,
FC-015,NW,FC,,2010,34,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2010|34,,,
FC-015,NW,FC,,2010,35,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2010|35,,,
FC-015,NW,FC,,2010,36,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2010|36,,,
FC-015,NW,FC,,2010,37,Tarsalis,L,no trap,,FC015|Tarsalis|2010|37,,,
FC-015,NW,FC,,2011,23,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2011|23,,,
FC-015,NW,FC,,2011,24,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2011|24,,,
FC-015,NW,FC,,2011,25,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2011|25,,,
FC-015,NW,FC,,2011,27,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2011|27,,,
FC-015,NW,FC,,2011,33,Tarsalis,L,no trap,,FC015|Tarsalis|2011|33,,,
FC-015,NW,FC,,2011,34,Tarsalis,L,no trap,,FC015|Tarsalis|2011|34,,,
FC-015,NW,FC,,2011,35,Tarsalis,L,no trap,,FC015|Tarsalis|2011|35,,,
FC-015,NW,FC,,2011,36,Tarsalis,L,no trap,,FC015|Tarsalis|2011|36,,,
FC-015,NW,FC,,2011,37,Tarsalis,L,no trap,,FC015|Tarsalis|2011|37,,,
FC-015,NW,FC,,2012,24,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2012|24,,,
FC-015,NW,FC,,2012,25,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2012|25,,,
FC-015,NW,FC,,2012,27,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2012|27,,,
FC-015,NW,FC,,2012,37,Tarsalis,L,no trap,,FC015|Tarsalis|2012|37,,,
FC-015,NW,FC,,2013,23,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2013|23,,,
FC-015,NW,FC,,2013,24,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2013|24,,,
FC-015,NW,FC,,2013,27,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2013|27,,,
FC-015,NW,FC,,2013,36,Tarsalis,L,no trap,,FC015|Tarsalis|2013|36,,,
FC-015,NW,FC,,2013,37,Tarsalis,L,no trap,,FC015|Tarsalis|2013|37,,,
FC-015,NW,FC,,2014,26,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2014|26,,,
FC-015,NW,FC,,2014,31,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2014|31,,,
FC-015,NW,FC,,2014,36,Tarsalis,L,no trap,,FC015|Tarsalis|2014|36,,,
FC-015,NW,FC,,2014,37,Tarsalis,L,no trap,,FC015|Tarsalis|2014|37,,,
FC-015,NW,FC,,2015,23,Tarsalis,L,no trap,,FC015|Tarsalis|2015|23,,,
FC-015,NW,FC,,2015,24,Tarsalis,L,no trap,,FC015|Tarsalis|2015|24,,,
FC-015,NW,FC,,2015,37,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2015|37,,,
FC-015,NW,FC,,2016,23,Tarsalis,L,no trap,,FC015|Tarsalis|2016|23,,,
FC-015,NW,FC,,2016,36,Tarsalis,L,no trap,,FC015|Tarsalis|2016|36,,,
FC-015,NW,FC,,2017,23,Tarsalis,L,no trap,,FC015|Tarsalis|2017|23,,,
FC-015,NW,FC,,2017,37,Tarsalis,L,no trap,,FC015|Tarsalis|2017|37,,,
FC-015,NW,FC,,2018,23,Tarsalis,L,no trap,,FC015|Tarsalis|2018|23,,,
FC-015,NW,FC,,2019,23,Tarsalis,L,no trap,,FC015|Tarsalis|2019|23,,,
FC-015,NW,FC,,2019,24,Tarsalis,L,no mosquitoes,0,FC015|Tarsalis|2019|24,,,
FC-015,NW,FC,,2020,37,Tarsalis,L,no trap,,FC015|Tarsalis|2020|37,,,
FC-015,NW,FC,,2021,23,Tarsalis,L,no trap,,FC015|Tarsalis|2021|23,,,
FC-015,NW,FC,,2021,24,Tarsalis,L,no trap,,FC015|Tarsalis|2021|24,,,
FC-015,NW,FC,,2021,37,Tarsalis,L,no trap,,FC015|Tarsalis|2021|37,,,
FC-015,NW,FC,,2026,23,Tarsalis,L,no trap,,FC015|Tarsalis|2026|23,,,
FC-015,NW,FC,,2026,24,Tarsalis,L,no trap,,FC015|Tarsalis|2026|24,,,
FC-015,NW,FC,,2026,25,Tarsalis,L,no trap,,FC015|Tarsalis|2026|25,,,
FC-015,NW,FC,,2026,26,Tarsalis,L,no trap,,FC015|Tarsalis|2026|26,,,
FC-015,NW,FC,,2026,27,Tarsalis,L,no trap,,FC015|Tarsalis|2026|27,,,
FC-015,NW,FC,,2026,28,Tarsalis,L,no trap,,FC015|Tarsalis|2026|28,,,
FC-015,NW,FC,,2026,29,Tarsalis,L,no trap,,FC015|Tarsalis|2026|29,,,
FC-015,NW,FC,,2026,30,Tarsalis,L,no trap,,FC015|Tarsalis|2026|30,,,
FC-015,NW,FC,,2026,31,Tarsalis,L,no trap,,FC015|Tarsalis|2026|31,,,
FC-015,NW,FC,,2026,32,Tarsalis,L,no trap,,FC015|Tarsalis|2026|32,,,
FC-015,NW,FC,,2026,33,Tarsalis,L,no trap,,FC015|Tarsalis|2026|33,,,
FC-015,NW,FC,,2026,34,Tarsalis,L,no trap,,FC015|Tarsalis|2026|34,,,
FC-015,NW,FC,,2026,35,Tarsalis,L,no trap,,FC015|Tarsalis|2026|35,,,
FC-015,NW,FC,,2026,36,Tarsalis,L,no trap,,FC015|Tarsalis|2026|36,,,
FC-015,NW,FC,,2026,37,Tarsalis,L,no trap,,FC015|Tarsalis|2026|37,,,
FC-019,NE,FC,,2006,24,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2006|24,,,
FC-019,NE,FC,,2006,26,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2006|26,,,
FC-019,NE,FC,,2006,28,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2006|28,,,
FC-019,NE,FC,,2007,37,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2007|37,,,
FC-019,NE,FC,,2008,23,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2008|23,,,
FC-019,NE,FC,,2008,24,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2008|24,,,
FC-019,NE,FC,,2008,25,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2008|25,,,
FC-019,NE,FC,,2008,35,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2008|35,,,
FC-019,NE,FC,,2008,37,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2008|37,,,
FC-019,NE,FC,,2009,23,Pipiens,L,no trap,,FC019|Pipiens|2009|23,,,
FC-019,NE,FC,,2009,24,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2009|24,,,
FC-019,NE,FC,,2009,25,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2009|25,,,
FC-019,NE,FC,,2009,36,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2009|36,,,
FC-019,NE,FC,,2009,37,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2009|37,,,
FC-019,NE,FC,,2010,36,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2010|36,,,
FC-019,NE,FC,,2010,37,Pipiens,L,no trap,,FC019|Pipiens|2010|37,,,
FC-019,NE,FC,,2011,23,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2011|23,,,
FC-019,NE,FC,,2011,24,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2011|24,,,
FC-019,NE,FC,,2011,25,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2011|25,,,
FC-019,NE,FC,,2011,33,Pipiens,L,no trap,,FC019|Pipiens|2011|33,,,
FC-019,NE,FC,,2011,34,Pipiens,L,no trap,,FC019|Pipiens|2011|34,,,
FC-019,NE,FC,,2011,35,Pipiens,L,no trap,,FC019|Pipiens|2011|35,,,
FC-019,NE,FC,,2011,36,Pipiens,L,no trap,,FC019|Pipiens|2011|36,,,
FC-019,NE,FC,,2011,37,Pipiens,L,no trap,,FC019|Pipiens|2011|37,,,
FC-019,NE,FC,,2012,37,Pipiens,L,no trap,,FC019|Pipiens|2012|37,,,
FC-019,NE,FC,,2013,23,Pipiens,L,no mosquitoes,0,FC019|Pipiens|2013|23,,,
FC-019,NE,FC,,2013,36,Pipiens,L,no trap,,FC019|Pipiens|2013|36,,,
